category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,330 000,AZN,1 780 AZN/m²,"Satılır 4 otaqlı yeni tikili 185 m², Gənclik m.",S.Rəhman küç. 77,12 / 17,185 m²,var,var,,https://bina.az/items/3870427,4.0
Köhnə tikili,230 000,AZN,1 920 AZN/m²,"Satılır 5 otaqlı köhnə tikili 120 m², Badamdar q.",Cemil Hasilov küç. 34,3 / 5,120 m²,var,var,,https://bina.az/items/3870415,5.0
Yeni tikili,275 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 138 m², Nizami r.",Elşən Süleymanov küç. 137 a,15 / 19,138 m²,var,var,,https://bina.az/items/3571890,3.0
Yeni tikili,223 000,AZN,1 450 AZN/m²,"Satılır 4 otaqlı yeni tikili 154 m², 20 Yanvar m.",M.Xiyabani 36,5 / 17,154 m²,var,var,var,https://bina.az/items/3870056,4.0
Yeni tikili,395 000,AZN,3 290 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Azadlıq Prospekti m.",Azadlıq pr. və M.Sənani küç.,3 / 17,120 m²,var,var,var,https://bina.az/items/3609950,3.0
Yeni tikili,184 000,AZN,1 820 AZN/m²,"Satılır 2 otaqlı yeni tikili 101 m², Nəriman Nərimanov m.",ул.Алияр Алиева 29,18 / 19,101 m²,var,var,,https://bina.az/items/3666134,2.0
Yeni tikili,400 000,AZN,2 560 AZN/m²,"Satılır 3 otaqlı yeni tikili 156 m², İnşaatçılar m.",Vaqif küç.,12 / 21,156 m²,var,yoxdur,,https://bina.az/items/3831990,3.0
Yeni tikili,133 000,AZN,2 050 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Azadlıq Prospekti m.",F.Məlikov küçəsi,17 / 17,65 m²,var,var,var,https://bina.az/items/3870365,2.0
Yeni tikili,205 000,AZN,2 230 AZN/m²,"Satılır 2 otaqlı yeni tikili 92 m², Bakıxanov q.",Əhməd Bəy Agayev küçəsi,8 / 12,92 m²,var,var,,https://bina.az/items/3870353,2.0
Yeni tikili,229 999,AZN,639 AZN/m²,"Satılır 6 otaqlı yeni tikili 360 m², Bayıl q.",Gülbala Əliyev küç 11c,5 / 5,360 m²,var,yoxdur,,https://bina.az/items/3870350,6.0
Köhnə tikili,112 000,AZN,1 320 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85 m², Bakıxanov q.",Sülh küçəsi 5 m. 20,5 / 5,85 m²,var,yoxdur,,https://bina.az/items/3810526,3.0
Yeni tikili,255 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Əhmədli m.",M.Hadi küçəsi 41,6 / 17,145 m²,yoxdur,,,https://bina.az/items/3798599,3.0
Yeni tikili,330 000,AZN,2 540 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Gənclik m.",Koroğlu Rəhimov 111,13 / 15,130 m²,var,var,,https://bina.az/items/3870336,3.0
Yeni tikili,175 000,AZN,2 030 AZN/m²,"Satılır 2 otaqlı yeni tikili 86 m², 20 Yanvar m.",Həsən bəy Zərdabi 88a,15 / 20,86 m²,var,yoxdur,var,https://bina.az/items/3826899,2.0
Köhnə tikili,155 000,AZN,2 770 AZN/m²,"Satılır 2 otaqlı köhnə tikili 56 m², Azadlıq Prospekti m.",Ул.С.С.Ахундова,9 / 9,56 m²,var,var,var,https://bina.az/items/3800016,2.0
Köhnə tikili,220 000,AZN,1 440 AZN/m²,"Satılır 5 otaqlı köhnə tikili 153 m², 9-cu mikrorayon q.",А.Маммедов,1 / 9,153 m²,var,var,var,https://bina.az/items/3175555,5.0
Köhnə tikili,183 000,AZN,3 520 AZN/m²,"Satılır 2 otaqlı köhnə tikili 52 m², Elmlər Akademiyası m.",Hüseyn Cavid pr 545,3 / 4,52 m²,var,var,,https://bina.az/items/3870304,2.0
Yeni tikili,550 000,AZN,4 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Nizami m.",Səməd Vurğun Küçəsi,12 / 15,125 m²,var,var,,https://bina.az/items/3870287,3.0
Köhnə tikili,110 000,AZN,2 160 AZN/m²,"Satılır 2 otaqlı köhnə tikili 51 m², Həzi Aslanov q.",Məhəmməd Hadi küç. 115,6 / 9,51 m²,var,var,var,https://bina.az/items/3870282,2.0
Yeni tikili,650 000,AZN,4 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 137 m², Nizami m.",Mirza İbrahimov küç.,7 / 18,137 m²,var,var,,https://bina.az/items/3870280,3.0
Yeni tikili,115 000,AZN,1 070 AZN/m²,"Satılır 2 otaqlı yeni tikili 107 m², Görədil q.",Cavadxan küç. 26,3 / 4,107 m²,yoxdur,yoxdur,,https://bina.az/items/3361991,2.0
Köhnə tikili,110 000,AZN,3 440 AZN/m²,"Satılır 2 otaqlı köhnə tikili 32 m², Sahil m.",Molla Vəli Vidadi küç. 161 m.8,2 / 2,32 m²,var,yoxdur,,https://bina.az/items/3815982,2.0
Köhnə tikili,170 000,AZN,2 270 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Qara Qarayev m.",Qara Qara prospekti,3 / 5,75 m²,var,var,,https://bina.az/items/3781206,3.0
Yeni tikili,223 000,AZN,2 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 77 m², Nəsimi r.",Azadlжq pr 17,13 / 18,77 m²,yoxdur,var,,https://bina.az/items/3799051,3.0
Köhnə tikili,139 000,AZN,1 740 AZN/m²,"Satılır 4 otaqlı köhnə tikili 80 m², Qaraçuxur q.",Əhməd Mehbaliyev küç.,2 / 5,80 m²,var,var,,https://bina.az/items/3870240,4.0
Köhnə tikili,130 000,AZN,2 360 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Günəşli q.",Semed bey Mehmandarov küç.,3 / 9,55 m²,var,var,var,https://bina.az/items/3799862,2.0
Köhnə tikili,120 000,AZN,1 090 AZN/m²,"Satılır 4 otaqlı köhnə tikili 110 m², Avtovağzal m.",E.Cəfərov küç.,3 / 5,110 m²,var,var,,https://bina.az/items/3416673,4.0
Yeni tikili,131 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 82 m², Həzi Aslanov q.",Sadıqcan.küç,12 / 13,82 m²,yoxdur,yoxdur,,https://bina.az/items/3428721,3.0
Yeni tikili,240 000,AZN,2 350 AZN/m²,"Satılır 2 otaqlı yeni tikili 102 m², Qara Qarayev m.",Qara Qarayev  pr.,12 / 18,102 m²,var,var,,https://bina.az/items/3727952,2.0
Yeni tikili,168 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 70 m², 8 Noyabr m.",İnqlab küç.,3 / 17,70 m²,var,var,,https://bina.az/items/3787628,3.0
Köhnə tikili,180 000,AZN,2 250 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Əhmədli m.",Qaçaq Nəbi Küçəsi,2 / 9,80 m²,var,var,var,https://bina.az/items/3799433,3.0
Köhnə tikili,78 000,AZN,1 260 AZN/m²,"Satılır 3 otaqlı köhnə tikili 62 m², NZS q.",Yavər Səfərov küçəsi,2 / 2,62 m²,yoxdur,var,,https://bina.az/items/3870220,3.0
Yeni tikili,125 000,AZN,1 470 AZN/m²,"Satılır 2 otaqlı yeni tikili 85 m², Xətai r.",Məzahir Rüstəmov 25,11 / 16,85 m²,yoxdur,yoxdur,,https://bina.az/items/3870223,2.0
Yeni tikili,45 000,AZN,474 AZN/m²,"Satılır 2 otaqlı yeni tikili 95 m², Pirallahı r.",Pirallahı qəsəbəsi,5 / 9,95 m²,yoxdur,var,,https://bina.az/items/3870207,2.0
Köhnə tikili,90 000,AZN,2 250 AZN/m²,"Satılır 2 otaqlı köhnə tikili 40 m², Qara Qarayev m.",Şərifli küç. 80,3 / 5,40 m²,var,,var,https://bina.az/items/3870201,2.0
Köhnə tikili,78 500,AZN,2 450 AZN/m²,"Satılır 1 otaqlı köhnə tikili 32 m², Memar Əcəmi m.",A.Məhərrəmov k. 64,1 / 5,32 m²,var,var,,https://bina.az/items/3847773,1.0
Yeni tikili,285 000,AZN,2 190 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Nəsimi r.",Y.V.Çəmənzəminli 16A,10 / 18,130 m²,var,var,var,https://bina.az/items/3766303,3.0
Yeni tikili,310 000,AZN,2 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Nəriman Nərimanov m.",Ə.Əliyev 56,15 / 17,110 m²,yoxdur,var,,https://bina.az/items/3446058,3.0
Yeni tikili,240 000,AZN,1 940 AZN/m²,"Satılır 3 otaqlı yeni tikili 123.5 m², Yasamal q.",Moskva pr.31-68,17 / 23,123.5 m²,var,var,var,https://bina.az/items/3631918,3.0
Yeni tikili,260 000,AZN,1 670 AZN/m²,"Satılır 3 otaqlı yeni tikili 156 m², Şah İsmayıl Xətai m.",Ayaz İsmayılov küç. 44,6 / 18,156 m²,var,yoxdur,,https://bina.az/items/3798487,3.0
Köhnə tikili,95 000,AZN,3 170 AZN/m²,"Satılır 1 otaqlı köhnə tikili 30 m², Nəriman Nərimanov m.",Aşıq Molla Cümə,5 / 5,30 m²,var,var,,https://bina.az/items/3870178,1.0
Köhnə tikili,93 000,AZN,2 070 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Binəqədi r.",Ağasadiq Gəraybəyli küç.,2 / 5,45 m²,var,var,var,https://bina.az/items/3870174,2.0
Yeni tikili,265 000,AZN,1 890 AZN/m²,"Satılır 4 otaqlı yeni tikili 140 m², 20 Yanvar m.",Asif Məhərrəmov küç 41/38,4 / 20,140 m²,var,,var,https://bina.az/items/3661056,4.0
Yeni tikili,129 000,AZN,3 230 AZN/m²,"Satılır 2 otaqlı yeni tikili 40 m², 28 May m.",İzzət Həmidov küç,16 / 17,40 m²,var,var,var,https://bina.az/items/3826136,2.0
Yeni tikili,61 000,AZN,1 090 AZN/m²,"Satılır 3 otaqlı yeni tikili 56 m², Masazır q.",Əliağa Vahid küç. 53,8 / 8,56 m²,var,var,,https://bina.az/items/3413143,3.0
Köhnə tikili,112 500,AZN,3 210 AZN/m²,"Satılır 2 otaqlı köhnə tikili 35 m², Sahil m.",Üzeyir Hacıbəyov 74,6 / 6,35 m²,var,var,var,https://bina.az/items/3797667,2.0
Köhnə tikili,140 000,AZN,2 800 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Sahil m.",Bəşir Səfəroğlu 138,1 / 5,50 m²,var,var,,https://bina.az/items/3797690,2.0
Yeni tikili,67 000,AZN,1 180 AZN/m²,"Satılır 2 otaqlı yeni tikili 57 m², Masazır q.",Masazır istiqlaliyyet küçəsi,5 / 6,57 m²,var,var,var,https://bina.az/items/3870120,2.0
Köhnə tikili,125 000,AZN,2 500 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Nizami m.",Bakixanov küçəsi 10,1 / 5,50 m²,var,var,,https://bina.az/items/3870109,2.0
Yeni tikili,270 000,AZN,2 080 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Nəsimi r.",Azadlıq pr. 110,8 / 16,130 m²,var,var,,https://bina.az/items/3870106,3.0
Yeni tikili,188 800,AZN,1 660 AZN/m²,"Satılır 3 otaqlı yeni tikili 114 m², Yeni Yasamal q.",Əsəd Əhmədov küçəsi 18,17 / 19,114 m²,var,var,,https://bina.az/items/3870091,3.0
Köhnə tikili,450 000,AZN,4 500 AZN/m²,"Satılır 3 otaqlı köhnə tikili 100 m², Sahil m.","Rəsul Rza 29,m 1",2 / 6,100 m²,var,yoxdur,,https://bina.az/items/3870085,3.0
Yeni tikili,150 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 94 m², Əhmədli m.",Nəsrəddin Tusi küçəsi 28,13 / 17,94 m²,var,var,var,https://bina.az/items/3870082,3.0
Yeni tikili,230 000,AZN,1 640 AZN/m²,"Satılır 4 otaqlı yeni tikili 140 m², İnşaatçılar m.",Kənar dairəvi 11,14 / 18,140 m²,var,var,var,https://bina.az/items/3530976,4.0
Köhnə tikili,175 000,AZN,2 190 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Memar Əcəmi m.",Əliisgəndər Isgəndərov küçəsi,3 / 5,80 m²,var,var,var,https://bina.az/items/3856880,3.0
Yeni tikili,132 000,AZN,2 030 AZN/m²,"Satılır 3 otaqlı yeni tikili 65 m², Əhmədli m.",Məhəmməd Hadi küç. 23,10 / 17,65 m²,yoxdur,var,,https://bina.az/items/3857004,3.0
Yeni tikili,148 000,AZN,2 350 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Memar Əcəmi m.",Alı Mustafayev 15,9 / 15,63 m²,yoxdur,var,,https://bina.az/items/3796336,2.0
Yeni tikili,410 000,AZN,2 050 AZN/m²,"Satılır 4 otaqlı yeni tikili 200 m², Nizami m.",Naxçıvani küç 50,6 / 12,200 m²,var,var,var,https://bina.az/items/3694953,4.0
Yeni tikili,715 000,AZN,2 840 AZN/m²,"Satılır 4 otaqlı yeni tikili 252 m², Şah İsmayıl Xətai m.",Mehdi Mehdizadə 50,13 / 13,252 m²,var,var,var,https://bina.az/items/3700362,4.0
Yeni tikili,510 000,AZN,2 870 AZN/m²,"Satılır 4 otaqlı yeni tikili 178 m², İçəri Şəhər m.",Həsən Seyidbəyli 4,2 / 8,178 m²,var,,var,https://bina.az/items/3411188,4.0
Yeni tikili,110 000,AZN,1 750 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Bakıxanov q.",Gənclik küç 20,7 / 18,63 m²,var,var,var,https://bina.az/items/3634476,2.0
Köhnə tikili,90 000,AZN,1 170 AZN/m²,"Satılır 3 otaqlı köhnə tikili 77 m², Yeni Günəşli q.",Samir Cəfərov k.,9 / 9,77 m²,var,yoxdur,,https://bina.az/items/3677475,3.0
Yeni tikili,185 000,AZN,1 990 AZN/m²,"Satılır 2 otaqlı yeni tikili 93 m², Memar Əcəmi m.",Cavadxan küçəsi 48,8 / 10,93 m²,var,var,var,https://bina.az/items/3632677,2.0
Köhnə tikili,49 000,AZN,1 810 AZN/m²,"Satılır 1 otaqlı köhnə tikili 27 m², Müşfiqabad q.",Müşviqabad Qəsəbədi 5d,8 / 9,27 m²,var,var,,https://bina.az/items/3870068,1.0
Köhnə tikili,83 500,AZN,2 090 AZN/m²,"Satılır 1 otaqlı köhnə tikili 40 m², Neftçilər m.",Ə.Kürçaylı küçəsi,2 / 5,40 m²,var,,,https://bina.az/items/3870064,1.0
Yeni tikili,340 000,AZN,1 700 AZN/m²,"Satılır 4 otaqlı yeni tikili 200 m², Nəriman Nərimanov m.",Mixail Kaveroçkin küç. 129,2 / 9,200 m²,yoxdur,yoxdur,,https://bina.az/items/3798049,4.0
Yeni tikili,275 000,AZN,2 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 118 m², 28 May m.",Ülvi Bünyadzadə küç.,7 / 12,118 m²,var,var,var,https://bina.az/items/3327771,3.0
Yeni tikili,419 730,AZN,3 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Şah İsmayıl Xətai m.","F.Qəmbərov küçəsi,78,M18,m1",18 / 18,140 m²,var,var,var,https://bina.az/items/3783998,3.0
Köhnə tikili,106 000,AZN,2 120 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Memar Əcəmi m.",DTX yanı,3 / 5,50 m²,var,var,,https://bina.az/items/3870040,2.0
Yeni tikili,58 000,AZN,527 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Hövsan q.",Baxça küçəsi,1 / 7,110 m²,yoxdur,,,https://bina.az/items/3870025,3.0
Köhnə tikili,95 000,AZN,2 710 AZN/m²,"Satılır 1 otaqlı köhnə tikili 35 m², Nəriman Nərimanov m.",Fətəli Xan xoyski küç,5 / 5,35 m²,var,yoxdur,,https://bina.az/items/3866553,1.0
Köhnə tikili,200 000,AZN,1 820 AZN/m²,"Satılır 4 otaqlı köhnə tikili 110 m², Memar Əcəmi m.",Alı Mustafayev küçəsi ev 12 mənzil 9,3 / 9,110 m²,var,var,var,https://bina.az/items/3870001,4.0
Köhnə tikili,180 000,AZN,2 250 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Nəriman Nərimanov m.","Məsud Əlizadə ev 42, mənzil 69",5 / 9,80 m²,var,,var,https://bina.az/items/3869979,3.0
Köhnə tikili,72 000,AZN,1 000 AZN/m²,"Satılır 2 otaqlı köhnə tikili 72 m², Nizami m.",Cabbar Qaryağdıoğlu küç.,1 / 1,72 m²,var,var,,https://bina.az/items/3869978,2.0
Köhnə tikili,145 000,AZN,2 420 AZN/m²,"Satılır 3 otaqlı köhnə tikili 60 m², 20 Yanvar m.","Moskva pr. 74, mənzil 15",4 / 9,60 m²,var,var,,https://bina.az/items/3869976,3.0
Yeni tikili,315 000,AZN,2 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 121.3 m², 28 May m.",Azadlıq prospekti 70A,13 / 17,121.3 m²,var,yoxdur,var,https://bina.az/items/3754032,3.0
Yeni tikili,420 000,AZN,3 750 AZN/m²,"Satılır 4 otaqlı yeni tikili 112 m², Ağ şəhər q.",ikinci yaşıl ada küçəsi,2 / 7,112 m²,var,var,var,https://bina.az/items/3784983,4.0
Yeni tikili,141 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², İnşaatçılar m.",Dadaş Bunyadzadə küç 2,7 / 12,80 m²,var,var,var,https://bina.az/items/3664159,3.0
Yeni tikili,549 000,AZN,2 610 AZN/m²,"Satılır 4 otaqlı yeni tikili 210 m², Nəsimi r.",Qulu Quluyev 21,13 / 18,210 m²,var,var,,https://bina.az/items/3738785,4.0
Yeni tikili,420 000,AZN,2 150 AZN/m²,"Satılır 4 otaqlı yeni tikili 195 m², 28 May m.",Azadlıq prospekti 34,5 / 16,195 m²,var,yoxdur,,https://bina.az/items/3854818,4.0
Köhnə tikili,143 000,AZN,2 800 AZN/m²,"Satılır 2 otaqlı köhnə tikili 51 m², Nizami m.",Caspian plaza yanı,3 / 5,51 m²,var,var,,https://bina.az/items/3869924,2.0
Yeni tikili,63 000,AZN,1 210 AZN/m²,"Satılır 1 otaqlı yeni tikili 52 m², İnşaatçılar m.",A.M.Şərifzadə 33,12 / 17,52 m²,yoxdur,yoxdur,,https://bina.az/items/3749649,1.0
Köhnə tikili,132 000,AZN,1 550 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85 m², Qaraçuxur q.",Zaur Şerifov küçəsi,2 / 9,85 m²,var,var,var,https://bina.az/items/3721616,3.0
Yeni tikili,350 000,AZN,2 690 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Şah İsmayıl Xətai m.",Həsən Samani k.1,19 / 19,130 m²,var,,,https://bina.az/items/3306163,3.0
Yeni tikili,129 000,AZN,2 220 AZN/m²,"Satılır 2 otaqlı yeni tikili 58 m², Həzi Aslanov m.",G.Ə.Şıxlınski küçəsi,12 / 14,58 m²,yoxdur,var,,https://bina.az/items/3869905,2.0
Yeni tikili,177 000,AZN,1 610 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Memar Əcəmi m.",Eldar Babaev küç.,10 / 13,110 m²,var,var,var,https://bina.az/items/3717365,3.0
Yeni tikili,331 500,AZN,4 480 AZN/m²,"Satılır 2 otaqlı yeni tikili 74 m², Nardaran q.","Sea Breeze Resort,",4 / 6,74 m²,yoxdur,var,,https://bina.az/items/3538371,2.0
Yeni tikili,300 000,AZN,3 190 AZN/m²,"Satılır 3 otaqlı yeni tikili 94 m², Nəriman Nərimanov m.",Təbriz 65,8 / 16,94 m²,var,var,,https://bina.az/items/3869872,3.0
Yeni tikili,356 000,AZN,1 740 AZN/m²,"Satılır 4 otaqlı yeni tikili 205 m², Nəsimi r.",Yusif Cəmənzəmənli küç.,3 / 17,205 m²,var,yoxdur,var,https://bina.az/items/3830348,4.0
Köhnə tikili,142 000,AZN,2 840 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Elmlər Akademiyası m.",Bəxtiyar Vahabzadə küçəsi 12,1 / 5,50 m²,var,var,,https://bina.az/items/3868438,2.0
Yeni tikili,165 000,AZN,2 290 AZN/m²,"Satılır 2 otaqlı yeni tikili 72 m², Biləcəri q.",Naxçıvani küçəsi 85,15 / 17,72 m²,yoxdur,var,,https://bina.az/items/3598245,2.0
Yeni tikili,128 000,AZN,2 000 AZN/m²,"Satılır 2 otaqlı yeni tikili 64 m², Yasamal q.",Nazim Hikmet küç.,5 / 9,64 m²,var,var,var,https://bina.az/items/3776239,2.0
Yeni tikili,266 000,AZN,2 710 AZN/m²,"Satılır 2 otaqlı yeni tikili 98 m², Sabunçu r.",Nardaran Sea Breeze,1 / 5,98 m²,yoxdur,yoxdur,,https://bina.az/items/3791524,2.0
Yeni tikili,300 000,AZN,2 630 AZN/m²,"Satılır 2 otaqlı yeni tikili 114 m², Sabunçu r.",Sabunçu rayonu Nardaran Sea Breeze,6 / 7,114 m²,yoxdur,yoxdur,,https://bina.az/items/3788003,2.0
Yeni tikili,136 000,AZN,2 670 AZN/m²,"Satılır 2 otaqlı yeni tikili 51 m², Həzi Aslanov q.","29/30 Gəncə prospekti, Bakı 1126",1 / 20,51 m²,var,var,var,https://bina.az/items/3799978,2.0
Yeni tikili,326 700,AZN,1 650 AZN/m²,"Satılır 4 otaqlı yeni tikili 198 m², Azadlıq Prospekti m.",İ.P.Dadaşov küçəsi,10 / 17,198 m²,yoxdur,yoxdur,,https://bina.az/items/3221974,4.0
Köhnə tikili,130 000,AZN,1 440 AZN/m²,"Satılır 3 otaqlı köhnə tikili 90 m², 7-ci mikrorayon q.",Abay Kunanbayev 180.,1 / 5,90 m²,var,var,,https://bina.az/items/3869818,3.0
Yeni tikili,175 000,AZN,1 560 AZN/m²,"Satılır 3 otaqlı yeni tikili 112 m², Həzi Aslanov m.",Neapol küç.  26,10 / 11,112 m²,var,var,var,https://bina.az/items/3853875,3.0
Yeni tikili,192 500,AZN,1 250 AZN/m²,"Satılır 3 otaqlı yeni tikili 154 m², İnşaatçılar m.",7 Alatava 88 bina 9 mərtəbə 42 ev,9 / 13,154 m²,var,yoxdur,,https://bina.az/items/3793354,3.0
Yeni tikili,379 000,AZN,1 650 AZN/m²,"Satılır 5 otaqlı yeni tikili 230 m², Şah İsmayıl Xətai m.",Xocalı prospekti və Fəzail Bayramov kəsişməsi,21 / 24,230 m²,var,var,var,https://bina.az/items/3765511,5.0
Yeni tikili,125 000,AZN,2 270 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², 20 Yanvar m.",H.Zerdabi pr.25,5 / 17,55 m²,var,,,https://bina.az/items/3869787,2.0
Yeni tikili,68 500,AZN,1 710 AZN/m²,"Satılır 2 otaqlı yeni tikili 40 m², Qara Qarayev m.",Qara Qarayev prospekti 37 b,17 / 17,40 m²,var,var,,https://bina.az/items/3846861,2.0
Yeni tikili,140 000,AZN,1 560 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², İnşaatçılar m.",Məhəmməd Xiyabani k.33,5 / 17,90 m²,yoxdur,var,var,https://bina.az/items/3869775,2.0
Yeni tikili,968 000,AZN,2 200 AZN/m²,"Satılır 7 otaqlı yeni tikili 440 m², 28 May m.",Ул. С. Вургун,12 / 18,440 m²,var,var,,https://bina.az/items/3799112,7.0
Yeni tikili,528 000,AZN,2 200 AZN/m²,"Satılır 4 otaqlı yeni tikili 240 m², 28 May m.",С.Вургун 60,12 / 18,240 m²,var,var,,https://bina.az/items/3799042,4.0
Yeni tikili,382 000,AZN,2 940 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Şah İsmayıl Xətai m.",S.Orucov küçəsi 35.,17 / 20,130 m²,var,var,,https://bina.az/items/3853388,3.0
Yeni tikili,79 000,AZN,653 AZN/m²,"Satılır 3 otaqlı yeni tikili 121 m², Binəqədi r.",Qara Qarayev küç.  3,4 / 6,121 m²,var,yoxdur,var,https://bina.az/items/3865363,3.0
Yeni tikili,163 000,AZN,3 020 AZN/m²,"Satılır 2 otaqlı yeni tikili 54 m², Gənclik m.",E. Ağaoğlu küç.  46,4 / 17,54 m²,yoxdur,var,,https://bina.az/items/3739619,2.0
Yeni tikili,363 000,AZN,2 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Şah İsmayıl Xətai m.",2-ci Fəvavrələr küç 45,6 / 7,145 m²,yoxdur,yoxdur,,https://bina.az/items/3743821,3.0
Yeni tikili,500 000,AZN,2 500 AZN/m²,"Satılır 4 otaqlı yeni tikili 200 m², Şah İsmayıl Xətai m.",.1-ci Fəvvarələr küç,6 / 8,200 m²,yoxdur,yoxdur,,https://bina.az/items/3583856,4.0
Yeni tikili,68 000,AZN,1 130 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Abşeron r.","Masazır qəsəbəsi, Şəmşir Abbasov küçəsi",2 / 7,60 m²,yoxdur,var,,https://bina.az/items/3869750,2.0
Yeni tikili,210 000,AZN,2 260 AZN/m²,"Satılır 3 otaqlı yeni tikili 93 m², Şah İsmayıl Xətai m.",Xocalı prospekti 26,9 / 17,93 m²,yoxdur,yoxdur,,https://bina.az/items/3775436,3.0
Yeni tikili,167 000,AZN,2 170 AZN/m²,"Satılır 3 otaqlı yeni tikili 77 m², İnşaatçılar m.",Məhəmməd Xiyabani k.11,13 / 16,77 m²,var,var,,https://bina.az/items/3869737,3.0
Köhnə tikili,128 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Əhmədli q.",G.Mehmandarov k.,8 / 9,80 m²,var,var,,https://bina.az/items/3869736,3.0
Köhnə tikili,95 000,AZN,2 110 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Binəqədi r.",Ağasadıq Gəraybəyli küç.,2 / 5,45 m²,var,yoxdur,,https://bina.az/items/3798893,2.0
Yeni tikili,275 500,AZN,2 220 AZN/m²,"Satılır 3 otaqlı yeni tikili 124 m², İnşaatçılar m.",Həsən bəy Zərdabi prospekti 1,8 / 16,124 m²,var,var,,https://bina.az/items/3709717,3.0
Yeni tikili,298 000,AZN,2 680 AZN/m²,"Satılır 3 otaqlı yeni tikili 111 m², Şah İsmayıl Xətai m.",Xətai ray.,6 / 18,111 m²,var,var,var,https://bina.az/items/3869723,3.0
Yeni tikili,204 000,AZN,2 150 AZN/m²,"Satılır 2 otaqlı yeni tikili 95 m², Gənclik m.",ул.Тябриз 122,7 / 18,95 m²,var,yoxdur,,https://bina.az/items/3869716,2.0
Yeni tikili,244 500,AZN,2 370 AZN/m²,"Satılır 3 otaqlı yeni tikili 103 m², Nəriman Nərimanov m.","Heydər Əliyev prospekti,",3 / 7,103 m²,var,var,var,https://bina.az/items/3493230,3.0
Köhnə tikili,155 000,AZN,2 580 AZN/m²,"Satılır 3 otaqlı köhnə tikili 60 m², Neftçilər m.",R.Rüstəmov küçəsi 35,4 / 9,60 m²,var,,var,https://bina.az/items/3869713,3.0
Yeni tikili,170 000,AZN,2 390 AZN/m²,"Satılır 2 otaqlı yeni tikili 71 m², İnşaatçılar m.",H.Zərdabi küç.,5 / 17,71 m²,yoxdur,var,,https://bina.az/items/3869712,2.0
Köhnə tikili,140 000,AZN,1 750 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Bakıxanov q.",Axundov küçəs,1 / 5,80 m²,var,var,,https://bina.az/items/3869707,3.0
